film_id,titre,titre_original,annee,sortie,duree,franchise_id,pays
31608,Les Trois Fugitifs,Three Fugitives,1989,1989-01-27,92,,{us}
31633,La Chanteuse et le milliardaire,The Marrying Man,1991,1991-04-05,117,,{us}
31638,Le Dernier Secret du Poséidon,Beyond the Poseidon Adventure,1979,1979-05-18,114,372257,{us}
31646,Piranha 2 - Les Tueurs volants,Piranha II: The Spawning,1982,1982-08-14,84,212279,"{it,nl,us}"
31701,Cop,Cop,1988,1988-02-05,110,,{us}
31789,Pédale douce,Pédale douce,1996,1996-03-27,100,,{fr}
31858,Made in Britain,,1982,1982-02-25,76,,{gb}
31939,Another Country : Histoire d'une trahison,Another Country,1984,1984-06-01,87,,{gb}
31947,King Kong II,King Kong Lives,1986,1986-12-16,105,135498,{us}
31962,Une lueur dans la nuit,Shining Through,1992,1992-01-31,127,,"{gb,us}"
32037,Le Pont de Cassandra,The Cassandra Crossing,1977,1977-06-15,129,,"{de,it,gb,us}"
32059,Calendrier meurtrier,The January Man,1989,1989-01-13,97,,{us}
32060,Les Mémoires de Brighton Beach,Brighton Beach Memoirs,1986,1986-12-26,108,979674,{us}
32100,The Human Tornado,The Human Tornado,1976,1976-10-02,96,405256,{us}
32261,Scandal,,1989,1989-03-03,115,,{gb}
32489,Millie,Thoroughly Modern Millie,1967,1967-03-22,138,,{us}
32940,Homicides Incontrôlés,The Terminal Man,1974,1974-06-19,107,,{us}
33217,Journal d'un dégonflé,Diary of a Wimpy Kid,2010,2010-03-19,94,86110,"{gb,us}"
33258,"American Graffiti, la suite",More American Graffiti,1979,1979-08-03,110,124950,{us}
33278,L'Amie mortelle,Deadly Friend,1986,1986-10-10,91,,{us}
33337,Tendre poulet,Tendre Poulet,1978,1978-01-18,105,159742,{fr}
33357,Cosa Nostra,The Valachi Papers,1972,1972-01-06,125,,"{fr,it}"
33360,Ne nous fâchons pas,Ne nous fâchons pas,1966,1966-04-20,100,,{fr}
33521,Dracula,,,,109,,"{us,gb}"
33701,Les bronzés font du ski,,1979,1979-11-22,83,52835,{fr}
34059,Cent Mille Dollars au soleil,Cent Mille Dollars au soleil,1964,1964-04-17,130,,"{fr,it}"
34093,Rendez-vous,,1985,1985-05-15,82,,{fr}
34145,Classe tous risques,,1960,1960-03-23,108,,"{fr,it}"
34193,Magic,Magic,1978,1978-11-08,107,,{us}
34584,L'Histoire sans fin,Die unendliche Geschichte,1984,1984-04-06,95,91430,"{de,us}"
34636,L'Histoire sans fin II :  Un nouveau chapitre,The NeverEnding Story II: The Next Chapter,1990,1990-10-25,90,91430,"{de,us}"
34723,Les Aventures de Huckleberry Finn,The Adventures of Huck Finn,1993,1993-04-02,107,,{us}
34814,Zombi 3,,1988,1988-06-01,95,133923,{it}
35044,Full Body Massage,,1995,1995-11-05,93,,{us}
35119,Un cri dans la nuit,Evil Angels,1988,1988-11-03,120,,"{au,us}"
35371,Skate Gang,Thrashin',1986,1986-08-29,89,,{us}
35552,Les Aventures extraordinaires d'Adèle Blanc-Sec,Les Aventures extraordinaires d'Adèle Blanc-Sec,2010,2010-04-09,107,,{fr}
35588,Géronimo,Geronimo: An American Legend,1993,1993-12-10,110,,{us}
35645,Le Secret de Bear Mountain,Gold Diggers: The Secret of Bear Mountain,1995,1995-11-03,90,,{us}
35797,Coup de torchon,Coup de torchon,1981,1981-11-04,128,,{fr}
35831,"Belphégor, le fantôme du Louvre","Belphégor, le fantôme du Louvre",2001,2001-04-03,97,,{fr}
36324,Pouic-Pouic,,1963,1963-11-20,86,,{fr}
36349,Sans issue,Black Moon Rising,1986,1986-01-10,100,,{us}
36351,Light Sleeper,,1992,1992-08-21,103,,{us}
36571,Les Douze Salopards 2 Nouvelle Mission,The Dirty Dozen: Next Mission,1985,1985-02-04,91,124492,{us}
36573,Les Douze Salopards : Mission fatale,The Dirty Dozen: The Fatal Mission,1988,1988-11-10,94,124492,"{it,us,yu}"
36576,L'Héritier de la Panthère Rose,Curse of the Pink Panther,1983,1983-08-12,109,937,{us}
36593,Y a-t-il un flic pour sauver Hollywood ?,Naked Gun 33⅓: The Final Insult,1994,1994-03-18,82,37139,{us}
36599,Le Bal de L'horreur,Prom Night,1980,1980-07-18,93,123255,{ca}
36670,Jamais plus jamais,Never Say Never Again,1983,1983-10-07,135,645,"{gb,us}"
36685,The Rocky Horror Picture Show,,1975,1975-08-14,100,694606,"{gb,us}"
36859,Bells of Innocence,Bells of Innocence,2003,2003-01-01,110,,{}
36914,Mon père c'est moi,Like Father Like Son,1987,1987-10-02,93,,{us}
36955,True Lies,,1994,1994-07-15,140,,{us}
37094,Chute libre,Falling Down,1993,1993-02-26,113,,{us}
37136,Y a-t-il un flic pour sauver la reine ?,The Naked Gun: From the Files of Police Squad!,1988,1988-12-02,86,37139,{us}
37137,Y a-t-il un flic pour sauver le président ?,The Naked Gun 2½: The Smell of Fear,1991,1991-06-28,91,37139,{us}
37165,The Truman Show,The Truman Show,1998,1998-06-04,102,,{us}
37233,La Firme,The Firm,1993,1993-06-30,154,,{us}
37247,Le Lauréat,The Graduate,1967,1967-12-21,106,,{us}
37264,Franc Parler,Straight Talk,1992,1992-04-03,91,,{us}
37296,Protocole,Protocol,1984,1984-12-21,96,,{us}
37308,Les 100 Fusils,100 Rifles,1969,1969-03-26,100,,{us}
37335,Les Uns et les Autres,Les uns et les autres,1981,1981-05-27,184,,{fr}
37454,Maigret tend un piège,,1958,1958-01-29,119,512168,"{fr,it}"
37652,Didier,Didier,1997,1997-01-28,105,,{fr}
37653,Les Trois Frères,Les Trois Frères,1995,1995-12-13,104,283733,{fr}
37749,À la recherche de Mr. Goodbar,Looking for Mr. Goodbar,1977,1977-10-19,135,930413,{us}
37753,Jeux d'adultes,Consenting Adults,1992,1992-10-16,99,,{us}
37865,Enterré Vivant,Buried Alive,1990,1990-05-09,88,518611,{us}
37991,Don Camillo en Russie,Il compagno Don Camillo,1965,1965-09-18,111,11582,"{fr,it}"
38080,Le Juge et l'Assassin,,1976,1976-03-10,128,,{fr}
38152,Du sang dans la poussière,The Spikes Gang,1974,1974-04-11,96,,{us}
38268,惑星大戦争,惑星大戦争,1977,1977-12-17,91,491769,{jp}
38557,La Rivière,The River,1984,1984-12-01,122,,{us}
38558,Blue-Jean Cop,Shakedown,1988,1988-05-06,112,,{us}
38602,Le petit Lord Fauntleroy,Little Lord Fauntleroy,1980,1980-12-01,103,,{gb}
38985,Le Convoi de la peur,Sorcerer,1977,1977-06-24,120,,{us}
39043,Comtesse Dracula,Countess Dracula,1971,1971-01-30,93,,{gb}
39074,Faux témoin,The Bedroom Window,1987,1987-01-16,114,,{us}
39176,La Malédiction de la vallée des rois,The Awakening,1980,1980-07-09,105,,"{gb,us}"
39222,Le Baiser du vampire,The Kiss of the Vampire,1963,1963-09-11,89,,{gb}
39263,La Momie sanglante,Blood from the Mummy's Tomb,1971,1971-06-16,94,138965,{gb}
39382,Ivanhoe,,1982,1982-02-23,137,,{gb}
39385,La Vérité si je mens !,La Vérité si je mens !,1997,1997-04-01,100,115840,{fr}
39415,Loulou,,1980,1980-09-03,105,,{fr}
39930,"Henry, portrait d'un serial killer 2","Henry: Portrait of a Serial Killer, Part 2",1998,1998-08-14,87,143755,{us}
39973,La Montagne du dieu cannibale,La montagna del dio cannibale,1978,1978-07-12,99,,{it}
39978,Le Jumeau,Le Jumeau,1984,1984-10-10,108,,{fr}
40047,Le Roman d'Elvis,Elvis,1979,1979-02-10,150,,{us}
40055,Le Grand Pardon,,1982,1982-01-27,130,547875,{fr}
40057,Le Grand Pardon II,Le Grand Pardon II,1992,1992-12-09,127,547875,{fr}
40075,Ator l'invincible,Ator l'invincibile,1982,1982-10-07,98,48194,{it}
40213,L'Auberge du dragon,新龍門客棧,1992,1992-08-22,103,,{hk}
40411,Hold-up,,1985,1985-10-23,114,,"{ca,fr}"
40490,Le Maître des lieux,Man of the House,1995,1995-03-03,96,,{us}
40696,Fifi Brindacier autour du monde,Här kommer Pippi Långstrump,1969,1969-10-31,83,11875,"{de,se}"
40729,La Fissure 2,Gate II,1990,1990-05-24,93,340623,{ca}
40814,Les Jours et les Nuits de China Blue,Crimes of Passion,1984,1984-10-19,107,,{us}
40820,Le Mot de la fin,Punchline,1988,1988-10-07,128,,{us}
40973,Myra Breckinridge,,1970,1970-06-24,94,,{us}
40983,Attention au Blob !,Beware! The Blob,1972,1972-06-21,87,422193,{us}
41003,La Fièvre d'Aimer,White Palace,1990,1990-10-19,103,,{us}
41263,La loi du campus,The Brotherhood of Justice,1986,1986-05-18,97,,{us}
41402,Laisse-moi entrer,Let Me In,2010,2010-10-01,116,,"{gb,us}"
41589,La mère idéale,Trading Mom,1994,1994-03-04,82,,{us}
41857,Bandolero!,,1968,1968-06-01,106,,{us}
41946,Le Retour des Mousquetaires,The Return of the Musketeers,1989,1989-04-12,102,87631,"{fr,es,gb}"
41966,Pin,,1988,1988-11-25,103,,{ca}
41972,Virus,復活の日,1980,1980-06-26,156,,{jp}
42010,Bienvenue au paradis,Made in Heaven,1987,1987-11-06,103,,{us}
42121,Tendre bonheur,Tender Mercies,1983,1983-03-04,92,,"{gb,us}"
42149,La Main du cauchemar,The Hand,1981,1981-04-24,104,,{us}
42264,Smile,,1975,1975-07-09,113,,{us}
42287,Il était une fois en Chine 5 : Dr Wong et les Pirates,黃飛鴻之五龍城殲霸,1994,1994-11-17,101,10457,{hk}
42394,Pinot simple flic,,1984,1984-06-06,85,,{fr}
42466,Scream Blacula Scream,Scream Blacula Scream,1973,1973-06-27,96,201930,{us}
42473,Tom Sawyer,Tom Sawyer,1973,1973-03-15,103,1188146,{us}
42703,La Route de l'ouest,The Way West,1967,1967-05-24,122,,{us}
42744,Le Knack... et comment l'avoir,The Knack... and How to Get It,1965,1965-05-01,85,,{gb}
42791,Les jeux de l'amour et de la guerre,The Americanization of Emily,1964,1964-10-27,115,,{us}
42801,"Hier, aujourd'hui et demain","Ieri, oggi, domani",1963,1963-12-21,118,,"{fr,it}"
42818,Marius,Marius,1931,1931-10-09,130,156152,{fr}
43146,Fanny,Fanny,1932,1932-10-27,125,156152,{fr}
43153,Regain,Regain,1937,1937-10-28,120,,{fr}
43844,La Femme du boulanger,La Femme du boulanger,1938,1938-09-07,130,,{fr}
43873,César,César,1936,1936-01-01,135,156152,{fr}
43900,Angèle,Angèle,1934,1934-10-26,150,,{fr}
44326,Extremities,,1986,1986-08-22,89,,{us}
44446,Angélique et le Sultan,Angélique et le Sultan,1968,1968-03-13,93,91813,"{fr,it,de}"
44448,Indomptable Angélique,Indomptable Angélique,1967,1967-01-01,85,91813,"{fr,de,it}"
44450,"Angélique, marquise des anges","Angélique, marquise des anges",1964,1964-12-08,112,91813,"{fr,it,de}"
44453,Merveilleuse Angélique,Merveilleuse Angélique,1965,1965-07-07,105,91813,"{fr,it,de}"
44617,Arlette,Arlette,1997,1997-04-16,100,,{fr}
44706,Le Pari,Le Pari,1997,1997-10-15,97,,{fr}
44772,No Small Affair,,1984,1984-11-09,102,,{us}
44826,Hugo Cabret,Hugo,2011,2011-11-22,126,,"{fr,gb,us}"
45134,Plus beau que moi tu meurs,Plus beau que moi tu meurs,1982,1982-11-10,105,,{fr}
45225,Un Scenario en or,The Big Picture,1989,1989-09-15,100,,{us}
46443,"Django, prépare ton cercueil !",Preparati la bara!,1968,1968-01-27,92,,{it}
46655,Le Petit Baigneur,,1968,1968-03-22,96,,"{fr,it}"
46878,L'Inévitable Catastrophe,The Swarm,1978,1978-07-14,116,,{us}
46959,36.15 code Père Noël,,1990,1990-01-17,87,,{fr}
47045,Touche pas à ma fille,She's Out of Control,1989,1989-04-14,94,,{us}
47504,Little Odessa,,1994,1994-10-28,94,,{us}
47943,"Harry, un ami qui vous veut du bien","Harry, un ami qui vous veut du bien",2000,2000-08-15,117,,{fr}
48377,Le Déménagement,Le Déménagement,1997,1997-02-02,90,,{fr}
48457,Platoon Leader,,1988,1988-10-01,97,,{us}
48769,Papy fait de la résistance,,1983,1983-10-26,106,,{fr}
49051,Le Hobbit : Un voyage inattendu,The Hobbit: An Unexpected Journey,2012,2012-12-12,169,121938,"{nz,us}"
49398,Deux heures moins le quart avant Jésus-Christ,,1982,1982-10-06,82,,{fr}
49457,Boy and Bicycle,,1965,1965-01-01,27,,{gb}
49687,Mariage à l'italienne,Matrimonio all'italiana,1964,1964-12-18,100,,"{it,fr}"
49849,Cowboys & Envahisseurs,Cowboys & Aliens,2011,2011-07-29,118,,"{in,us}"
50012,King Lear,,1987,1987-09-15,90,,{us}
50114,Tyson,,1995,1995-04-29,110,,{us}
50211,Scout toujours…,Scout toujours…,1985,1985-11-27,98,,{fr}
50435,Bilitis,,1977,1977-03-16,95,,{fr}
50627,The King of Marvin Gardens,,1972,1972-10-12,103,,{us}
50796,Chouans !,Chouans!,1988,1988-03-23,143,,{fr}
51191,Les Anges gardiens,,1995,1995-10-11,107,,{fr}
51196,La Vengeance d'une blonde,La Vengeance d'une blonde,1994,1994-01-26,95,,{fr}
51257,Les Frères Pétard,Les frères Pétard,1986,1986-10-15,90,,{fr}
51763,La Liberté Au Bout Du Chemin,The Long Walk Home,1990,1990-12-21,94,,{us}
51857,Cría cuervos,,1976,1976-06-03,105,,{es}
51861,Jet Set,Jet Set,2000,2000-06-14,101,666934,"{es,fr}"
51925,Les Sous-doués en vacances,Les Sous-Doués En Vacances,1982,1982-03-10,95,215293,{fr}
51980,Germinal,,1993,1993-09-29,160,,"{be,fr,it}"
51992,And Soon the Darkness,,1970,1970-09-10,99,,"{fr,gb}"
52315,Chained Heat - Enchaînées,Chained Heat 2,1993,1993-08-25,99,643572,"{ca,cz}"
52316,Il était une fois en Chine 4 : La Danse du dragon,黃飛鴻之四王者之風,1993,1993-06-10,104,10457,{hk}
52557,Banzaï,Banzaï,1983,1983-03-23,102,,{fr}
52657,American Warrior II: Le Chasseur,Avenging Force,1986,1986-12-31,100,,{us}
52744,Falling in Love,,1984,1984-11-21,111,,{us}
52868,House IV,,1992,1992-01-21,94,102782,{us}
52998,El Dorado,El Dorado,1988,1988-04-20,149,,"{fr,it,es}"
53179,Le Maître d'école,,1981,1981-10-28,95,,{fr}
53192,WrestleMania II,,1986,1986-04-07,181,,{us}
53357,Descente aux enfers,Descente aux enfers,1986,1986-11-06,85,,{fr}
54160,Les Évadés de l'espace,宇宙からのメッセージ,1978,1978-04-29,105,,{jp}
54471,Le Jaguar,Le Jaguar,1996,1996-10-09,100,,{fr}
55377,Amityville IV : La Maison du diable,Amityville: The Evil Escapes,1989,1989-05-12,95,397842,{us}
55976,Marche à l'ombre,,1984,1984-10-17,90,,{fr}
56520,Tandem,,1987,1987-06-17,91,,{fr}
56583,Le Saint de Manhattan,The Saint of Fort Washington,1993,1993-11-03,108,,{us}
56589,La 7ème Compagnie au clair de lune,La 7ème Compagnie au clair de lune,1977,1977-12-07,78,93287,{fr}
57158,Le Hobbit : La Désolation de Smaug,The Hobbit: The Desolation of Smaug,2013,2013-12-11,161,121938,"{nz,us}"
57308,P.R.O.F.S.,P.R.O.F.S.,1985,1985-09-18,95,,{fr}
57944,Profil Bas,Profil Bas,1993,1993-12-08,109,,{fr}
58545,La Plus Belle Soirée de ma vie,La più bella serata della mia vita,1972,1972-12-22,125,,"{fr,it}"
58694,Adieu poulet,,1975,1975-12-10,91,,{fr}
58734,Shaolin Dolemite,Shaolin Dolemite,1999,1999-01-01,104,405256,"{tw,us}"
58736,La Vache et le Prisonnier,La Vache et le Prisonnier,1959,1959-12-16,119,,"{fr,it}"
59059,Le Passage,,1986,1986-12-03,80,,{fr}
59161,Le téléphone sonne toujours deux fois,Le téléphone sonne toujours deux fois,1985,1985-01-23,90,,{fr}
59237,Des pissenlits par la racine,Des pissenlits par la racine,1964,1964-05-06,95,,"{fr,it}"
59434,Le cave se rebiffe,Le cave se rebiffe,1961,1961-09-27,98,,"{fr,it}"
59455,Pour 100 briques t'as plus rien !,Pour 100 briques t'as plus rien !,1982,1982-05-12,82,,{fr}
60041,Sur la route de Nairobi,White Mischief,1987,1987-11-10,107,,{gb}
60175,Les Sous-doués,Les sous-doués,1980,1980-04-30,88,215293,{fr}
60670,Les Rivières pourpres,Les Rivières pourpres,2000,2000-09-27,105,3963,{fr}
60744,Tout doit disparaître,Tout doit disparaître,1997,1997-01-22,100,,{fr}
60797,Le Grand Chemin,,1987,1987-03-25,103,,{fr}
61225,Gentleman Babe,The Babe,1992,1992-04-17,115,,{us}
61226,L'Incorrigible,,1975,1975-10-15,95,,{fr}
61243,On a volé la cuisse de Jupiter,On a volé la cuisse de Jupiter,1980,1980-02-06,102,159742,{fr}
61405,Quasimodo d'el Paris,Quasimodo d'el Paris,1999,1999-03-24,110,,{fr}
61685,Marie-poupée,,1976,1976-08-25,120,,{fr}
61755,Les Guerriers du Bronx,1990: I guerrieri del Bronx,1982,1982-08-22,92,324371,{it}
61791,La Planète des singes : Les Origines,Rise of the Planet of the Apes,2011,2011-08-03,120,173710,"{gb,us}"
61991,L'Effrontée,L'Effrontée,1985,1985-12-11,96,,{fr}
62087,La Maison assassinée,La Maison assassinée,1988,1988-02-01,110,,{fr}
62134,Paparazzi,Paparazzi,1998,1998-04-29,109,,{fr}
62204,La Guerre du feu,,1981,1981-12-16,96,,"{ca,fr,us}"
62611,The Cool Surface,,1994,1994-04-05,88,,{us}
62822,L'Extraterrestre,L'Extraterrestre,1999,1999-10-13,93,,{fr}
63150,Neuf mois,Neuf mois,1994,1994-02-02,109,,{fr}
63231,Laisse béton,Laisse béton,1984,1984-03-14,88,,"{dz,fr}"
63481,Calmos,,1976,1976-02-11,97,,{fr}
63657,Black Mic Mac,Black Mic Mac,1986,1986-04-23,93,,{fr}
64080,Association de malfaiteurs,"",1987,1987-02-11,103,,{fr}
64239,Kamikaze,Kamikaze,1986,1986-12-10,90,,{fr}
64340,Un amour de sorcière,Un amour de sorcière,1997,1997-03-19,102,,{fr}
64686,47 Ronin,47 Ronin,2013,2013-12-06,119,732461,"{jp,us,gb}"
65449,Le Fils de Gascogne,,1995,1995-02-18,106,,{fr}
65703,Manon des sources,Manon des sources,1952,1952-12-16,123,1222571,{fr}
66540,Ali Baba et les Quarante Voleurs,Ali Baba et les Quarante Voleurs,1954,1954-12-24,92,,{fr}
66635,L'Union sacrée,L'Union sacrée,1989,1989-03-15,122,,{fr}
67221,Atomic Cyborg,Vendetta dal futuro,1986,1986-03-26,94,,{it}
67342,Mr Vampire,殭屍先生,1985,1985-11-07,96,1274215,{hk}
67343,Le retour de Mr Vampire,殭屍家族,1986,1986-08-15,89,1274215,{hk}
67344,Mr Vampire et les démons de l’enfer,靈幻先生,1987,1987-12-17,88,1274215,{hk}
67345,La fin de Mr Vampire,殭屍叔叔,1988,1988-12-22,96,1274215,{hk}
67346,Magic Cop,驅魔警察,1990,1990-11-01,88,1274215,{hk}
67540,Si Versailles m'était conté...,Si Versailles m'était conté,1954,1954-02-10,165,,"{fr,it}"
67657,Armaguedon,,1977,1977-03-16,95,,"{fr,it}"
67717,Hard Bounty,,1995,1995-06-01,88,,{}
67753,Le Schpountz,Le Schpountz,1938,1938-04-15,160,,{fr}
67754,Les vécés étaient fermés de l’intérieur,Les vécés étaient fermés de l'intérieur,1976,1976-01-07,74,,{fr}
67757,Le Boulanger de Valorgue,Le Boulanger de Valorgue,1953,1953-02-27,103,,"{fr,it}"
68864,L'Agression,,1975,1975-04-16,101,,"{fr,it}"
68946,La Smala,La Smala,1984,1984-08-29,90,,{fr}
69044,"Viens chez moi, j’habite chez une copine",,1981,1981-01-25,85,,{fr}
69056,Breathing Fire,,1991,1991-09-25,84,,{us}
70160,Hunger Games,The Hunger Games,2012,2012-03-12,142,131635,{us}
70440,Crésus,Crésus,1960,1960-09-21,100,,{fr}
70530,Histoire de fantômes chinois,倩女幽魂,2011,2011-04-21,100,,"{hk,cn}"
70555,Le Tombeau hindou,Das indische Grabmal,1959,1959-03-05,102,378025,"{fr,de,it}"
70981,Prometheus,Prometheus,2012,2012-05-30,124,135416,"{gb,us}"
71055,L'Africain,L'africain,1983,1983-10-22,101,,{fr}
71373,Black Rainbow,,1989,1989-12-05,103,,{gb}
71630,Le Ruffian,Le Ruffian,1983,1983-01-12,105,,"{ca,fr}"
72449,Opération clandestine,The Carey Treatment,1972,1972-03-29,101,,{us}
72664,Les Morfalous,,1984,1984-03-28,106,,{fr}
72833,On peut toujours rêver,On peut toujours rêver,1991,1991-02-16,90,,{fr}
73057,Quatre garçons pleins d'avenir,Quatre garçons pleins d'avenir,1997,1997-08-06,90,,{fr}
74080,Le Grand Embouteillage,L'ingorgo,1979,1979-01-12,107,,"{fr,de,it,es}"
74747,La Malédiction Céleste,The Curse,1987,1987-09-11,92,744915,"{it,us}"
74765,Le Grand Chef,Le Grand Chef,1959,1959-03-20,89,,"{fr,it}"
74767,Les Grandes gueules,,1965,1965-10-22,125,,"{fr,it}"
74878,La Métamorphose des cloportes,La Métamorphose des cloportes,1965,1965-10-01,95,,"{fr,it}"
75184,Birth of the Beatles,,1979,1979-11-23,104,,{us}
76128,La Vie dissolue de Gérard Floque,,1987,1987-01-14,85,,{fr}
76163,Expendables 2 : Unité spéciale,The Expendables 2,2012,2012-08-08,102,126125,"{bg,us}"
76198,La Gifle,La Gifle,1974,1974-10-23,100,,"{it,fr}"
76203,12 Years a Slave,12 Years a Slave,2013,2013-10-18,134,,"{us,gb}"
76217,Rue barbare,Rue barbare,1984,1984-01-04,107,,{fr}
76454,Pétrole ! Pétrole !,Pétrole ! Pétrole !,1981,1981-01-01,83,,{fr}
76597,K,K,1997,1997-08-27,135,,{fr}
77673,La Vengeance du serpent à plumes,La Vengeance du serpent à plumes,1984,1984-11-28,104,,{fr}
77729,Lévy et Goliath,Lévy et Goliath,1987,1987-01-27,105,,{fr}
78032,Pour Sacha,Pour Sacha,1991,1991-04-10,114,,{fr}
78159,La Cage aux folles III - « Elles » se marient,La Cage aux folles III - « Elles » se marient,1985,1985-11-20,87,239968,"{fr,it}"
78264,L'Ordinateur des pompes funèbres,L'Ordinateur des pompes funèbres,1976,1976-04-07,75,,"{fr,it}"
78409,Circulez y a rien à voir !,,1983,1983-04-20,90,,{fr}
78830,Ma femme s'appelle reviens,,1982,1982-01-27,85,,{fr}
79245,Deuxième vie,Deuxième vie,2000,2000-10-25,100,,{fr}
79756,Signes extérieurs de richesse,,1983,1983-11-09,92,,{fr}
80274,La Stratégie Ender,Ender's Game,2013,2013-10-24,114,,{us}
80543,Sois belle et tais-toi,Sois belle et tais-toi,1958,1958-05-07,110,,{fr}
80559,Delta Force Commando II: Priority Red One,Delta Force Commando II: Priority Red One,1990,1990-11-17,100,1054183,{it}
80809,Perry Mason : Le retour de Perry Mason,Perry Mason Returns,1985,1985-12-01,95,977885,{us}
81024,Les hommes préfèrent les grosses,Les hommes préfèrent les grosses,1981,1981-08-19,86,,{fr}
81122,Twist Again à Moscou,,1986,1986-10-22,89,,{fr}
81895,Le Trésor perdu de l'Atlantide,MacGyver: Lost Treasure of Atlantis,1994,1994-05-14,93,209739,{us}
82175,L'Hôtel de la plage,,1978,1978-01-11,90,,{fr}
82753,East of Ipswich,,1987,1987-02-01,72,,{gb}
83105,La Race des Champions,The Boy in Blue,1986,1986-01-17,100,,{ca}
83223,Les rats de Manhattan,Rats - Notte di terrore,1984,1984-12-05,97,,{it}
83356,Orgie satanique,Devils of Darkness,1965,1965-05-01,88,,{gb}
83542,Cloud Atlas,Cloud Atlas,2012,2012-10-26,172,,"{de,us}"
84009,Le Clone,Le Clone,1998,1998-06-17,90,,{}
84017,Le Facteur de Saint-Tropez,Le Facteur de Saint-Tropez,1985,1985-07-31,90,,{fr}
84630,Héros d'Apocalypse,L'ultimo cacciatore,1980,1980-08-09,96,783802,{it}
84644,Le Cousin,Le Cousin,1997,1997-12-10,112,,{fr}
84875,La Fille du puisatier,La Fille du puisatier,1940,1940-12-20,171,,{fr}
85483,La Chose,Something Evil,1972,1972-01-21,73,,{us}
86194,L'enfer des mandingos,Drum,1976,1976-07-30,110,535270,{us}
86404,La Balance,La Balance,1982,1982-11-10,102,,{fr}
87119,La leggenda del rubino malese,,1985,1985-08-01,95,,{it}
87337,Delta Force Commando,,1988,1988-04-09,89,1054183,{us}
87736,Black Cobra,Cobra nero,1987,1987-12-18,85,463165,"{us,it}"
87774,Bucktown,Bucktown,1975,1975-07-02,94,,{us}
87777,The Black Cobra 2,,1989,1989-12-16,94,463165,"{it,us}"
87779,Black Cobra 3,The Black Cobra 3 (Manila Connection),1990,1990-01-06,92,463165,{it}
89921,Vivre pour survivre,,1984,1984-07-05,98,,"{fr,tr,gb}"
90736,Invasion Earth: The Aliens Are Here,,1988,1988-08-22,82,,{}
91131,Les Sœurs Soleil,Les Sœurs Soleil,1997,1997-04-02,0,,{fr}
91136,Mon curé chez les nudistes,Mon curé chez les nudistes,1982,1982-07-28,83,,{fr}
92371,Shadowchaser,Project: Shadowchaser,1992,1992-07-02,97,721992,"{ca,us}"
93289,Mais où est donc passée la 7ème compagnie ?,Mais où est donc passée la 7ème compagnie ?,1973,1973-05-24,91,93287,{fr}
96492,La légion saute sur Kolwezi,La légion saute sur Kolwezi,1980,1980-01-09,96,,{fr}
97105,Amblin',,1968,1968-12-18,26,,{us}
100075,Les 2 papas et la maman,Les 2 papas et la maman,1996,1996-04-24,85,,{fr}
101299,Hunger Games : L'Embrasement,The Hunger Games: Catching Fire,2013,2013-11-15,146,131635,{us}
102494,To Save the Children,,1994,1994-04-05,90,,"{us,ca}"
103029,Hercule et Sherlock,Hercule et Sherlock,1996,1996-12-04,95,,{fr}
104499,Moi y'en a vouloir des sous,Moi y'en a vouloir des sous,1973,1973-02-01,110,,{fr}
105596,Les Trois Mousquetaires (1ère époque) Les Ferrets de la Reine,,1961,1961-10-04,102,105597,"{fr,it}"
106517,Jail House Eros,監獄不設防,1989,1989-12-07,84,,{}
106968,The Road Killers,,1994,1994-05-07,89,,{us}
108807,True Grit : A Further Adventure,True Grit: A Further Adventure,1978,1978-05-19,93,584320,{us}
110415,Snowpiercer : Le Transperceneige,Snowpiercer,2013,2013-08-01,126,,"{cz,kr}"
111005,Tenue correcte exigée,Tenue correcte exigée,1997,1997-03-21,93,,{fr}
111475,Atout cœur à Tokyo pour OSS 117,Atout cœur à Tokyo pour OSS 117,1966,1966-10-28,101,183680,"{fr,it}"
111480,Furia à Bahia pour OSS 117,Furia à Bahia pour OSS 117,1965,1965-07-02,103,183680,"{fr,it}"
115082,Banco à Bangkok pour OSS 117,Banco à Bangkok pour OSS 117,1964,1964-06-12,118,183680,"{fr,it}"
116215,Royce,,1994,1994-08-31,98,,"{gb,us}"
119450,La Planète des singes : L'Affrontement,Dawn of the Planet of the Apes,2014,2014-07-08,131,173710,"{gb,us}"
120467,The Grand Budapest Hotel,The Grand Budapest Hotel,2014,2014-02-26,100,,"{de,us}"
120910,Les Keufs,Les keufs,1987,1987-12-16,93,,{fr}
121208,Galia,Galia,1966,1966-01-26,105,,"{fr,it}"
122832,Mission vers l'enfer,Tornado,1983,1983-01-01,93,,{it}
122917,Le Hobbit : La Bataille des cinq armées,The Hobbit: The Battle of the Five Armies,2014,2014-12-10,144,121938,"{nz,us}"
126889,Alien : Covenant,Alien: Covenant,2017,2017-05-09,122,135416,"{gb,us}"
128145,Séquestrées,The Maddening,1996,1996-06-18,95,,{us}
128971,La Nuit des 1000 chats,La noche de los mil gatos,1974,1974-01-11,63,,{mx}
131631,Hunger Games : La Révolte - Partie 1,The Hunger Games: Mockingjay - Part 1,2014,2014-11-19,123,131635,"{ca,us}"
131634,Hunger Games : La Révolte - Partie 2,The Hunger Games: Mockingjay - Part 2,2015,2015-11-18,137,131635,"{de,us}"
