id,site_id,identifiant
9eda7a9c-8481-4fab-810d-23cd79aab3b5,2,nm0058639
6ff408bb-d4a1-47a4-93af-2ae3e1ea9765,2,nm0088396
a176048e-158f-448d-9bc3-e564fc2d1666,1,35527
a64997da-e40d-4a87-9d18-7647053f027f,1,1301589
9e1403ca-e1ff-4244-8bd0-13bf9d62d972,2,nm1098137
095ba587-7f31-478c-ade6-c951eb2a33d5,1,50719
c3516ded-69f1-43fe-aecd-52a86bccd020,1,45817
3ef307a7-3aba-488d-bf44-cbac46c3efdf,2,nm1597648
c58ba0e7-b77c-409f-9b12-b418e320b6c0,2,nm0000819
21f59630-9de3-4edf-96d3-539ee90c7bb3,2,nm0539820
d3b0f6a5-5436-4e86-a51b-64ef8892394e,2,nm0950707
8e15eb9d-20ca-4140-b4df-366e048aa91a,1,19744
e4ab66ad-31ec-4b25-9fc7-bc43d0a258b1,1,65401
9e10d179-1bcf-41b1-a0e0-7cb3798ee20b,2,nm0291442
ee45c033-a2c5-4336-adaf-25b392fccb19,5,Q104027
21c64182-ad5d-4207-adf5-6df21d1b7bc4,5,Q2680
9ec8c54d-3106-4d51-926a-9d6df4b8a8e6,2,nm0511541
26944dbe-f2f5-4c3a-ba3c-9d68d43befc2,1,2386
648a7f27-0f3a-43da-8a58-a9b0120e177d,5,Q458026
fdf454bb-0735-497c-879f-89e7d3f87baf,1,6459
ec52278f-fbcf-4450-8074-ad60f17c1f27,2,nm0065442
15dd1fb6-2f83-4a66-8ab2-491b39244c06,5,Q114841468
7be724b7-2418-463d-912d-f39952e9403c,2,nm0916047
9eac8bad-c998-4e3f-9821-f2ce6c1a7053,2,nm0001043
eca2280e-2f4f-496b-a90e-172f82805fc8,2,nm0001929
3583b6a4-4cd3-45e7-8957-4595626afc76,2,nm0004675
41bde72f-188a-4ccc-a63c-84d188cba9de,5,Q235205
9eed88ed-d9a6-4fd2-b787-7b49a1147c7e,5,Q502957
fd93567f-8df7-47b0-924b-150a79065b71,2,nm0597517
55f878ae-861d-42da-be2d-15fd9fc07991,2,nm0000783
a06618e0-68e1-4367-93d5-ee215f8e7d1f,2,nm0783934
cef331e7-7796-40c6-9ca5-0a803f58b7a2,1,7132
1351f353-7bdd-46cb-9b51-464553a3aee7,1,70263
eb398cbd-923a-491f-ab8c-76f8d3c305cf,1,7395
9aa1be02-db7d-4b16-9996-707a63398107,1,50715
dadfefe0-2ced-473c-b7fc-5e994a6c1a1e,5,Q234581
5f0cfc00-bc2b-4969-9cd5-473a31c6fbc1,2,nm0478387
b2ef3a26-d8bd-4657-b7de-1b3d5ae4b743,2,nm0402597
c2d79832-1a93-4004-8161-f4e448507e8a,2,nm1916979
d133ec2f-1161-40a8-99de-78bd77b3d488,2,nm0762946
5843e2c2-a1b8-40a9-b95f-75b6d7544de6,2,nm0001719
836b7798-cc68-4756-918f-0213d2895712,2,nm0014800
6af1f774-7396-45f3-9928-17c707dc5905,1,103173
a8e8e69c-ea48-4d05-bcff-5a416e0c73db,5,Q2833411
61b76a31-63bd-4396-beb2-c929e34f6a01,2,nm0304521
d34b2dc7-083d-47b3-883b-653f4047e193,2,nm0385573
f757104c-7956-445e-9c5e-5d2820f4b12f,2,nm1064352
d2a66da8-1db1-415d-923e-a9d35bf364aa,2,nm0670964
0f851055-a91d-4258-8127-321933f1c31e,1,65678
e898385f-99ad-4396-871c-919d788f6bf3,1,58179
220422a4-9b17-4195-9021-0ee60fbf19a0,1,350
e55a13f6-284f-4f50-94b2-de15024efef2,5,Q51547
72eb25d0-bd63-4ffb-bb2b-33deb4854c25,2,nm0569144
cc713942-4e9b-43c2-8a2d-77ef871f93e2,5,Q9362781
60a7b074-40d4-4fd0-8236-239b72bc5f45,2,nm0521649
8859cef8-58a2-4d46-b279-ec329882835a,1,57433
526dd416-bc52-4450-8867-dce83f8280a5,2,nm0310242
0a28ca55-8333-43b3-9ae2-c95ad96ab0c2,1,14724
314d4062-e9f6-428f-8ac6-51f9f62c4527,2,nm0000601
c58f6c03-f82c-41da-b09b-1dd6dd9eff92,2,nm0437218
65682c96-a509-4a2c-a084-8f9869c14ad1,2,nm0315974
ce1fb190-1e57-4099-9cc2-a6a761e2470b,1,8891
d9165c9d-8c23-4a7d-98c6-a963c10d3ddf,1,55165
7163d870-4490-4866-a9f8-c72b4fa12c6d,5,Q466527
810037bf-e71e-4711-bc2a-b6146f5be593,2,nm0815070
8e0deca9-954c-4dad-afe9-b93c235e209a,2,nm1030452
db42f8ab-dd70-4939-93c0-51700b5731fd,2,nm0449984
4be2ae35-3790-4e8c-ac9e-02fbe62690b9,2,nm0456997
79554ed3-7d74-4894-ae1f-e42c88f24055,2,nm2794962
15c1eff4-1271-43a0-928a-cd3ad24f84a8,5,Q244674
bc666dce-18eb-4526-9ce9-17d2b8556b17,2,nm0010074
24d716ab-bc00-4f0f-b13e-05652befe048,2,nm0006254
ed23ab0b-dccf-4f7d-b14a-9c3a8be76f91,2,nm0006184
d828833e-d00a-459c-9cae-272dcf815dba,1,11382
1c0e6ec6-204f-444e-97f1-06cead3fbba7,1,3964
95c1c157-d543-4de2-bf70-73f2eebf830f,2,nm0085457
ea0d1711-3770-4792-9eff-4c661de5bf34,2,nm0905154
b9e9e696-d003-4093-ba49-a9e63a13ee0b,2,nm0001471
cb9804c8-7a2e-4f77-9a0c-e543991b12af,2,nm0542649
906d5cf1-9ff7-4284-85e8-9dce267e013d,2,nm0593066
867478fb-cb86-42f9-87e7-151edbaac582,2,nm0232777
fb5c03ae-ed8b-48de-b6a2-cadf3a6aef51,1,66219
d8e423d8-143c-4fda-8a44-4e8b4e50a52d,2,nm0895518
2a6c8bbd-304d-4201-a977-0ae2243aff05,5,Q106709
3c203699-5c02-48bf-9751-d7dec120c326,2,nm0006056
a673b4d8-9e04-48ab-9b14-7a7d84ff3a2b,2,nm0005509
425d5865-6871-4526-85f2-998a1243b087,5,Q1349456
241cc58f-262e-4752-a58b-236ab817293f,1,1313994
72e1a6a5-446f-4811-8495-4d79f848bd62,2,nm0761958
e030af2b-b73f-49a9-a418-677192e7578d,1,2164506
67407f1b-5d03-4bcd-9942-fa9f5a9f8311,1,40399
1adc8ee7-27cc-4d4c-8b33-c565a30ad227,5,Q537190
9fc99ded-5af9-49a2-92ed-a027d1adea19,5,Q514736
df14c624-c425-4641-97e2-4b382cc4fd94,2,nm0005787
5fc07990-cdcc-4629-aaef-27a5b63fc57d,2,nm0003593
5ee9f95c-06f1-4d23-b08d-bbd61685729f,2,nm0523310
8ee80642-ac93-4ee2-bbcf-15c7a64b20df,2,nm0429517
f55cd377-299a-4b35-8f93-09d3486009e4,1,18175
456d7ebf-04ae-4450-b469-96bfdfd977cc,1,6384
b08745f1-8661-421f-8e4c-b8fd277a1b6b,2,nm0074345
7a3b3f1b-b73e-47c2-9b12-ea81bc87816d,2,nm0494078
caa3db62-b9da-4682-b383-ccdc01cd4dbb,2,nm0673773
76eddfef-9741-4743-827d-e47c948c2b84,2,nm0105585
884ba82e-3886-4c42-be57-a625e84189c0,2,nm0363553
2c74e0c8-f11a-4749-b7f8-20f709ba7252,5,Q1063713
4d1c88b8-f166-43f7-b17b-5fe449286f7d,1,254757
c50a1ad1-9955-46e1-bd57-d7c8df3e2882,1,1277236
dfc68689-43af-4a95-b117-597ff104820e,5,Q5301308
47dbc568-81aa-4363-a739-20c5890c403b,2,nm0742034
7c375f11-c33b-4526-8ea1-703ab0378275,2,nm0696267
ea853bcb-5133-40e4-9269-735d810c84b2,1,16935
647ed317-44ee-4102-b00b-377fb3b4a285,1,5236
5a5c11eb-ba26-4c91-be87-b249d9d7811f,2,nm0513004
244029fc-c0e9-4418-a4cd-2643f8018ac6,2,nm0821277
fdeadeb6-58da-4525-b340-ed2bf6869db6,5,Q522382
4a41b55a-cbfe-4f9e-9932-7e130abc7b81,1,502
bcf1457d-dbcf-4b07-8850-fb0f20697ff9,2,nm0000778
f7b18cdc-2ca5-4d9f-a133-b545d8d97a77,5,Q25078
06b24fe2-1382-4619-b514-b9ca5c43bb51,2,nm0002089
8076e7f0-a254-426d-b05a-cd79fd61b386,1,71011
4e12f2fb-87e4-4932-a959-36ed8edf602e,5,Q193645
36f5b9d6-8dd4-4263-a86d-3196dee4a03e,1,11150
f98fa012-e6e9-4422-b042-12850c80c115,1,59330
5c36dee4-3788-41c7-9ee5-63f34b358f07,1,69730
31899d50-2dbe-4349-ad36-e0ea192a1914,1,6014
f5f51a4f-134f-4b7d-88c6-50113201a9b5,2,nm0006008
2f46ab92-e56a-4292-a1a0-bc5e1fb70626,2,nm0946441
8a9c337d-9774-43b6-adcd-58a927eceeea,1,190115
2b518a64-080c-419c-8e18-9ad1c3ac76c5,5,Q3517016
764fac78-49cd-4a5c-87e7-8bceeb8a828b,2,nm0000164
4204722d-d2d1-4aa1-b0c4-a66c66bddbbd,2,nm0006277
e10fb817-1ef1-4fa2-9cae-f7ac0e1d0a78,2,nm0100172
13de9c65-6685-42e3-81a3-313c7799b3e3,2,nm0117068
93f49df7-1324-4e21-9e29-ae13a48976d1,1,1185098
b9db9d48-761d-4f6e-9f7e-ce121786af57,2,nm0759207
bbad8dff-5362-43d2-9fa0-dd29dd9ad2fd,2,nm0000193
ec51bced-214f-4d28-a6d6-23248d496375,5,Q6802974
25cf9666-d675-4dc1-a8d7-52a20ae06463,2,nm0777881
0e6ce85f-db29-476e-a3b4-fa3ffe68a9fb,1,937782
0f6619f8-e4d6-439c-8564-f5cc8b0928d0,2,nm0739744
96b6fde8-7cb4-4b10-a35d-8e5643da45f9,5,Q548400
e9a8929c-5876-4d3f-b06e-e4423ce4b5c2,2,nm0003662
2dfc0d03-2c3c-43ef-91d3-5fa8dcdc6127,2,nm0492626
79d2be31-4757-44d5-8196-3c78c59aa9ce,2,nm0254477
a0baf1f4-0ca4-4671-a3e3-8033e632f2b6,2,nm0943138
b20e365c-dfdb-49f2-85d5-4fab6085d3e6,2,nm0005567
ac1748da-a56b-454f-a9e6-99e7f73bf9c1,2,nm0001937
6ec0bd3e-444b-48bc-bc58-8c5664685169,5,Q1805906
0b98ac3d-def4-4b39-8fde-ce3377e85035,2,nm0628058
0b752e31-9292-4eef-a3a5-a9e162d00659,2,nm0049587
eedaeaf2-b31d-456d-870f-0679136edd99,2,nm0257992
f1054467-f311-4d14-957f-d8f6c7360944,2,nm0000484
7c4af3f3-11e4-4b7c-be85-e6b228ffe437,5,Q188955
38d13437-08f5-416b-8d18-53007069aae4,2,nm0797869
40a8750c-691d-4cc0-a041-fad822a1a9ca,1,68330
b6047599-763f-404c-b32f-58fddb2ab6e7,2,nm0000837
04ad598b-f76b-4d14-9fae-00437881e995,2,nm0021196
12039ba3-f1de-4ce6-8290-c125cb220689,2,nm0303120
25ffa6bc-e468-46fc-ab73-75518b770941,5,Q4547
71d017e0-f2a0-47aa-a64a-fc49366a6e89,2,nm3658428
0c97f3c4-2d2a-416f-8319-e8b32e59558e,5,Q1352534
ed95aa45-2699-4381-9a7d-4a7bf8718216,5,Q3859412
cc3ae7b9-73e7-4073-b529-9abaf3c621a3,2,nm0005078
b2e7842d-cc7a-47d7-8a99-625359b685a7,2,nm0000232
8700167e-a76b-47e4-aa2d-0d67ac1d52b0,5,Q181490
d3ec825c-4650-416c-80ec-dbc078f73c3c,1,54590
b442e836-b222-42bd-9002-61f1eb162f79,5,Q1930698
a937718e-c141-464e-a42e-afb9708e1248,5,Q3072743
0f28abed-ea87-4ebc-830c-31f975f34227,2,nm0000541
bab395b9-4dc3-4f7e-931f-b6d609fcde08,1,54451
6e506598-5262-4a5b-b505-48d9ca84c238,2,nm0000142
695620ef-03a8-44d2-9fa2-966b9eeede41,1,16513
648d5457-9fd3-45f5-9bc3-34d482b72b9b,2,nm0167388
c77dc6bf-2641-4c48-b5c7-dbacfac115ce,2,nm0001376
6941963d-cf68-48df-a642-01ca38634a11,5,Q3180045
68813bb2-1611-42f3-8a1c-94a7516480a6,2,nm0947913
2c15c95a-e45a-4db3-99bb-6c4f00775e5d,2,nm0611291
46bb5915-5550-44a1-81db-e3927dbb7e38,2,nm0001138
86d6a3a7-0430-4792-a7d0-330ff726eab9,1,65002
c4d81e09-f457-4958-8794-3274d60b208a,2,nm0000375
6abbe123-3262-4a4f-b375-1ed33e74a8e4,2,nm0000266
59200eec-107f-44b2-afc7-992ab94073ec,2,nm0001728
7163d870-4490-4866-a9f8-c72b4fa12c6d,1,41526
de4d8a86-ddf9-4e83-94a2-0b18c19a2d01,1,27444
83d41d3b-81fc-4116-978e-4b634cb17a37,1,3788
8ba9c540-ba0e-45f7-ada6-d5b00ad33d81,1,11202
4b166bd1-4f30-42ea-a938-e4b7d33c1932,5,Q166422
fca3c3a9-5a1c-4bfb-a7bd-cdbecbb87e93,2,nm0950109
c08c1004-9aac-40cd-85dc-40511a230c9a,2,nm0220227
363a0c28-98d5-4735-bf46-249849cf332a,1,14999
0a9642a4-b613-4da2-bc6f-529a70da87af,1,35896
1b5f75c6-e0ec-4d08-a0cb-3a9cf339c6e5,5,Q108283
0ebe1d6a-0660-4ae7-aaa5-322611db242d,1,73472
03eaa5ea-ad8e-4342-b2f5-8d26ec0bbe46,2,nm0957263
aff70142-3df7-427f-8cef-8824d84fe904,2,nm0817339
9dabc733-1bce-46a4-8fca-3b2945ea8ae4,5,Q1340499
6b1ba9dc-f6f0-480c-afdb-60de7aab7a20,2,nm0451828
dd7031b6-e148-4e26-a533-d1e176131ec2,2,nm0000899
e6899f8c-3804-49f3-9138-d20af9704dbd,2,nm0469557
88826d9b-81ec-4e7c-8783-aa52f9a8b6fc,1,723
bda512d0-304f-4b91-882f-2e2abbcb64a7,1,12305
aeb7882a-0f40-4bf0-be8b-8a481ef1c074,5,Q56094
83a7b2a9-e15f-4832-9c50-1f8f98076323,1,287
68d24155-aa5e-4061-9dc1-55d802ee34cd,2,nm0000113
d3e3ebd4-ae3f-41f5-ae4d-7458d2545d1a,2,nm0705474
9c6c466d-e69a-47d1-b3d1-2d618d438b09,2,nm0000469
1b399fb2-b4cf-4d79-ad90-e43790eea60f,1,13079
89abd682-f8ef-4a7a-87f4-01bd6b360495,1,18635
9626c880-d5ed-4404-b94f-4ee960ac0927,2,nm0640621
1faf7266-039e-42bd-9f3f-c948f674a9af,2,nm0466099
5adebd2d-9e97-4ab0-8396-1fa947028db6,2,nm0827868
7c4af3f3-11e4-4b7c-be85-e6b228ffe437,2,nm0000190
41e32109-e5cf-45a6-bb21-ef3127a89602,2,nm0322785
40a8750c-691d-4cc0-a041-fad822a1a9ca,2,nm0217260
3938519e-20d8-465c-9eba-c8d17b3afa7a,2,nm0126154
6ff408bb-d4a1-47a4-93af-2ae3e1ea9765,5,Q599249
e8989c6c-0ad4-4b07-88f1-ccf4d4abd2b3,2,nm0812874
3b7a067f-900c-43ef-8227-0a85fec2b8d3,1,14940
7879bad9-57f3-44ed-9fab-d349ef8ef9bd,2,nm0512137
3d7c27d2-8cb5-4197-85c2-c64bf561dcef,2,nm0412824
4dc4a2bf-a606-4a7c-b041-0fae9a8dff7e,2,nm0625688
e0c0fade-0d44-4a0f-8f28-640cc0218e1e,2,nm0711840
75d3c1de-8719-4b4a-87ed-1cb723cc8b6c,2,nm0144758
fd6f055c-6de9-4044-b6eb-3bad3fba5968,1,62019
ae81c8ee-b26e-4073-a2da-7a334924b542,2,nm0253106
f78e3665-e2be-4802-9f73-6eff4e181992,2,nm0383359
2940e0ee-0eac-4cff-b416-15903f0639ac,2,nm0524418
45b06f48-3d6a-4c09-bfac-f48386070439,1,10759
b37fd0df-fb30-4041-9066-906ad7d81e14,2,nm0000843
603e216b-76d1-4fe1-b9b8-50cd054776f1,2,nm0001494
9c24779a-e99f-4ae7-8329-51a9d4cb428d,2,nm0655739
1b03d0ac-7317-4e64-912c-4e8502dda0b4,5,Q441578
d46e58e2-8478-49a3-9418-c0c48ef9f9e0,2,nm0002192
5d07741b-2da8-4c2e-9d2a-e85e3e854331,1,1183957
9437fafa-714d-44b2-8365-f938d4a85f8d,1,983116
a85c1163-0de7-49b9-8e0b-b7ad1c81c032,1,28255
89cb0c21-02c5-41d6-b386-be25a37d1093,2,nm0875356
56e3eaae-0742-450d-8bed-3f1ffeb6b08a,2,nm0998117
d9d7795b-159d-4114-bb00-3569fc40e413,2,nm0000558
c6452b71-e764-4bde-9757-a8a00fa9829c,2,nm0069547
e05ddb90-2b77-4e65-be76-4f8fbbc54413,2,nm0646943
d0d38126-507b-406a-88d2-9f2724731fd2,1,3407455
c78ecba6-0eca-49fb-bc3f-752571632da5,2,nm0637736
d599b1c1-2ffe-409b-8328-73c9741e083d,2,nm0252979
afac7eba-30aa-418d-b845-178f91c4ea04,2,nm0000275
e303c48d-32cf-4f00-b66d-dc1f01cd1d1c,2,nm0000360
59e19610-a713-4038-9da4-a93ab26d3fb5,2,nm0000850
5e6d08d1-23f8-45cb-a4bd-654e7f154235,2,nm0001214
c76830fe-bba5-4b0e-9af9-75380851d622,1,12270
47147422-0ca4-409b-9ddc-a0cb83572daa,2,nm0050597
41b9a8fb-da7a-4d14-9ca3-e44fc70d3527,2,nm0487254
3249964f-6398-4e9e-a6f9-cbcb985a99ab,2,nm0726072
8c19b5cd-5a11-47d8-80a8-bc067cbfc0c7,5,Q229147
2e272dca-efd9-45d5-8b61-814ca7596ed2,1,77646
e5c62257-1dbd-48ff-82b6-1148cbe7b3f7,5,Q531617
2fb0f33f-c27b-4c72-ae60-fac82a3cfea5,1,20937
6a1cd6b5-fae1-4b86-95f4-448e5c4abbf8,2,nm0249375
0888e319-d363-4077-8fb4-2baa06435c49,2,nm0839090
a5ec9306-6765-41b9-b357-43f72a193ad1,2,nm0500988
e626a7c3-1007-46db-a24a-6edcfd99868e,2,nm0157785
02a87b57-b8e5-4730-aef2-e31ded2de0ac,1,47893
bf8ed8e4-d7da-4f3d-9c93-c851a4217685,2,nm0579466
5b6f66b8-7dbc-4e64-89c2-60c9a1ba323a,1,56514
3e87b2fe-2911-44a6-b6d2-5bf61bed844c,2,nm0057733
c9239136-f8e1-4d4d-8dd9-59970bb6c23a,5,Q1375852
89e8ef5b-2b3a-4edc-b8dd-b7860975b5e8,2,nm0755255
7ebf1be3-e956-4304-a8d2-e1434b278a7c,2,nm0265363
65524039-f0cb-476b-82fa-d430e9ae43f8,2,nm0252961
1d29e77d-2444-4ff6-b552-2c8680b284ab,2,nm1579097
8b60ca59-af85-4400-8cc3-eada61a4c834,2,nm0001521
00731570-f8b8-48f8-b2b0-0cb4d05819e9,2,nm0852430
e79f925f-1775-418e-a46f-58f7b45a0419,2,nm0167195
b99389a9-a8aa-4242-8824-94fec54fe335,5,Q318267
629aff8d-3b2f-4694-aaaf-1f54ab4b4d2a,2,nm0000464
b61601a8-0f31-491f-b8bc-96c36ce5ff63,2,nm0860292
391de1e2-28be-4621-9f03-6b076b505739,2,nm0006093
00e49fe0-ca58-43b7-a5a4-f64bbd2086b9,2,nm0818098
a8e8e69c-ea48-4d05-bcff-5a416e0c73db,2,nm1594248
2dc4c248-0a11-4e38-a62a-9fd4b725980a,2,nm0829329
82539d5a-c88b-413b-9ee1-30381290898e,2,nm0661257
2ce76e1a-d908-4c2a-b0e3-d4e4078fcfb7,5,Q435034
ba66f15f-8385-429d-bf62-927f621c2dda,1,4357
2ce0ca1b-52be-4a87-9215-ca55fcfcbc0b,1,6804
cf0be71e-ca24-491d-83ec-2f4d3d447b05,2,nm0123009
65ba723d-a345-48ef-99a6-82cd6469991e,2,nm0000970
5b0fe5e7-f6b2-441d-98ff-cbe8676d4bec,2,nm0546673
d83a0337-a82e-4812-8085-6eb1f673ace3,2,nm0447396
b04bd9b4-8b79-4dc0-a569-9395bbec1e48,5,Q3420630
7d552c01-bb95-457d-87d4-db50df34df4f,2,nm0603586
cf9ed82a-d2a4-4e10-82fd-749715b0bd79,5,Q6143566
0218d34d-0f47-43f2-bad4-cf7404815bf9,1,36947
b7e61cac-2c3f-4736-a3cc-46edc229e431,1,2461
ce1fb190-1e57-4099-9cc2-a6a761e2470b,2,nm0000237
a27fc5de-ca8d-4560-8110-59e3d32b5e7d,2,nm0864140
ec07a240-ed53-44f6-9a97-3092cb9743ad,2,nm0494138
812e1134-f8e3-4472-b76c-8c3503f2da3a,5,Q351849
024ec05d-ec72-4a4b-a399-82a6ecfbe1e5,5,Q168693
9f1f4266-60bf-4fc6-abb9-760447f00cd3,2,nm0341071
26cd34d3-2dc9-4966-8ee1-40eac9355d74,1,32278
5e796dff-a3c9-4846-b1cf-ac06195ac7a2,2,nm0001337
1b5f75c6-e0ec-4d08-a0cb-3a9cf339c6e5,1,1903
e6033c27-704b-4d5f-b660-29d10cafcffa,2,nm0519434
911ab3ea-2a8b-43eb-94f2-a8e5ac4bd679,1,139920
bbafca3b-a50d-42df-b8c7-f2c188d7d59d,2,nm0006162
b11662ad-9d33-4067-a16d-2eb0093ad38c,2,nm0001553
f6c3ebc9-3150-42d0-9fae-b0010cffd25f,5,Q1230959
409cb58c-1ee8-4be9-b12c-816241a2c00c,2,nm0000329
a50c23e8-101e-40a6-97a8-a15c1683b094,2,nm0231207
3377ebd5-519e-499d-951d-dd2159bacc40,5,Q188375
e6e9150b-792e-4594-8d83-43f949890f42,2,nm0005036
63525d0c-746d-4cbd-8e04-604cff1ed5da,2,nm0369894
20470404-2215-409e-b634-376796688998,2,nm0000685
cfdd3d2c-fa5b-4030-a180-c166c2787315,2,nm1817264
8a49febc-55fc-4ef9-9d75-3c25b505372f,1,1544
91337567-26d8-410b-9510-826ab1051dae,1,84205
87585c82-b02b-4ee5-a5f3-7d46b0c37ecf,1,23858
b138f6a4-3368-4c54-84d5-ab6ca40b730a,2,nm1755396
44fbb43e-3da7-4192-9775-f7fed9b7c5d6,1,29500
eddd4b99-245b-42f6-84d2-12dbfbae9bbd,1,7752
c48639e8-1303-4228-8c6d-1c0cbb528a32,5,Q167821
077238b5-336b-4155-a272-9d9e8c41b01d,5,Q229979
6af682a3-a622-4ad1-996e-7cc2282c4fbd,2,nm0338719
6e88d3b8-6bbf-477d-b42f-c74ea33a0449,5,Q7493157
234752f7-3d11-4552-a4b8-b4e1dcd63a1d,1,21625
488a70e2-a0a0-4334-a749-3114261be8eb,1,35452
79d2be31-4757-44d5-8196-3c78c59aa9ce,1,52029
8f55b03c-4c1d-4e1e-9c66-1d8ce00c75e6,2,nm0925800
dddd321f-5526-4e84-90ab-eb4a9060edcb,2,nm0061474
b9157a35-5f7b-4f99-98aa-024d87c427ef,2,nm0931404
1f77193b-bf04-41aa-930d-ab47729966fa,2,nm0239680
f2f1de81-be35-449b-a056-56b3adff09f0,1,114469
8816af0b-22ab-4856-90d3-cd974c00d46c,2,nm0006288
dfa15317-3ccd-4101-81b5-23d4513dcb54,1,7066
cc515e74-f7f8-493f-b3c6-a46891268cea,1,57328
9eda7a9c-8481-4fab-810d-23cd79aab3b5,1,1462899
7a5e3a67-f970-49b8-834e-6d1f0214e098,2,nm0644203
03ea0140-70b0-4503-b224-b2f0a8857bbf,2,nm0003080
6c3b4d94-7817-43a7-b398-c9d5f1e50a00,1,43786
cc3ae7b9-73e7-4073-b529-9abaf3c621a3,1,825
600080ed-b964-452b-b32e-f9aa80adff7c,5,Q275402
3dd71dbc-3fee-4e31-9d9e-411aa9ba5cb3,2,nm0699510
3396be9c-17bf-4af6-ad16-6ab1c611fb85,2,nm5795194
71120c4e-1d7d-4555-a8a9-088187ab65df,1,29369
c868fa91-5534-4573-9532-bab6d0359d9d,1,781
fd6f055c-6de9-4044-b6eb-3bad3fba5968,2,nm0347656
6015823e-ec82-4f77-8554-5af31a7fbb5a,2,nm0004133
fcebb17f-84dd-4f9d-9cf0-e48b82492f07,5,Q913737
a30e981c-32fd-4308-ac63-1cca96a62ce1,2,nm0656528
b55b1525-2cbe-4723-bc8a-6a00ebf5c7dc,2,nm0955471
7a9c0d57-aef6-4832-b142-eccd0b542ddd,1,58904
5623acec-a68d-49b8-8e74-4c5064b4aeb2,1,77125
063641d7-1d47-4349-9b6f-2309b32416fc,5,Q3293631
06a2e4e7-223c-4882-a91e-0631ba258cd3,2,nm0002366
9a7f0eab-5443-44dd-80ed-146b44c312f4,2,nm0001470
56cb06f7-5d07-4022-a787-86b747df618b,2,nm0575184
717b1e58-2ab2-4229-9e6c-205996c69da5,1,2722
f9da1a71-0c2f-4d1f-99c6-de40d5c3f7b2,1,2226
7e4032d0-0bdd-460e-b795-a687005041ea,2,nm6711056
278993f2-a084-4751-aa72-d368cb6627bd,1,35079
740c8c01-b566-4e62-8069-80a693a9fdd4,2,nm0006142
3ca48fa4-1f32-44d7-bacd-1ed028dd88d9,5,Q6390093
f9e36950-97ef-4ab1-8ba3-7c8b4f263918,2,nm0000269
42c42865-a3d0-4b0b-bda1-b6843ad66cb6,1,65987
79ac6fbe-a9e5-45f1-af9e-d5d8d1ec0499,1,7908
d33cf6ac-45af-4a9a-bf24-ff024715b387,2,nm0070899
c391ceba-e6b4-44a5-a38d-47bfd31b08a8,5,Q107249
594f4e35-41e3-48cd-afe6-db16632c4eba,2,nm0760824
7179e20f-fe35-4222-beb7-6c9d9d582bf6,5,Q3499236
1b8ba3a7-b123-403d-a590-4b7b6604e2b4,2,nm0262693
7fb6b47c-2e52-4986-ac18-0495ae00a215,1,69810
cef331e7-7796-40c6-9ca5-0a803f58b7a2,5,Q320052
19f9b164-dc99-492f-9b94-93a48986d3d0,1,20967
176d46d3-98e2-438f-b134-753f435570b9,5,Q1138881
c1d0276a-d097-497c-af1c-40520837c5de,2,nm0439597
6fa27987-e9ef-43bb-b51c-b0e9f4bfefa0,2,nm0499724
6b36d7b4-42c2-4f34-b00a-a21fd707b81d,2,nm0417708
542486e5-9eb8-4240-a003-3f2ae98fda8e,2,nm1168266
5958ec77-e27f-4152-ba81-0c9451c1318e,2,nm0088397
04b2f4eb-13d2-4d5c-9bba-b45b37a1b785,1,46280
79c9f126-aecf-4b82-a331-3ccbcc269a63,1,21053
9864f545-4b62-44af-9c99-17fc20bc3eb2,1,63921
01bb11e0-dda7-4ce7-8250-803ac11ae859,2,nm0241121
68d112a7-2a13-49c9-9f61-f62ade159374,2,nm0572951
204b4cb8-0736-4414-8cc2-d00c225a6850,5,Q189351
48e2a55d-8ab7-42b6-949f-7a3179e5f3a2,1,1242740
c396e303-eeb2-4b8e-a082-fc1e06fcfb06,5,Q313545
7583b14a-7a72-41f2-bf91-2d57937cfaf2,1,63976
d3ad80f6-4678-4fbd-b80f-5b3587fdf965,5,Q330224
0df9989e-bbab-4341-b80f-6a630039df5f,2,nm0393645
f1f2e292-3641-4ec9-a73c-f203e0c9b08e,2,nm0000175
8b38eeb8-3316-4d6e-867c-a6a3e6bf0a3f,2,nm0427880
5fb09d43-d124-49b6-90d5-ecace34d58f6,2,nm0000740
2e96adfa-a45d-4195-ae96-fec302d91415,2,nm0805610
314d4062-e9f6-428f-8ac6-51f9f62c4527,1,1524
af9b6e72-f08a-4fe9-9631-8cb43c773e21,1,11708
64bf51bb-c9b8-4cb8-bda8-9433e608d489,2,nm0005952
e6274aaa-31e5-40e4-8b83-1c4507de472b,2,nm0001573
172dcfd8-b3bb-41c0-a4ba-99cd11d58032,1,72427
e555520a-beb4-4f32-bd2e-03d203208b3c,2,nm0767426
89b2a93f-0605-4684-bf38-1006b4b40bad,2,nm0000316
8ba9c540-ba0e-45f7-ada6-d5b00ad33d81,2,nm0264686
cdd5be9d-9634-497e-a223-97806eab8f62,1,1093994
70c6d3f3-0832-4eab-95cb-824b524606c5,2,nm0437709
cddd52d8-a412-470b-992d-dc720981b7f1,2,nm0755981
2266ee59-2ec7-48e5-a176-634944db733e,1,578327
787acc61-3edf-4457-aa0f-3aed8296f185,2,nm0000249
