edition_id,editeur_id,isbn13,publication_date,num_pages,num_catalogue,langue_code,titre,infos
1456,1470,9780142180006,2001-09-27,176,,eng,The Confusions of Young Törless,
1457,1487,9780142180044,2001-10-25,157,,eng,Zazie in the Metro,
1458,1493,9780142180099,2002-07-30,512,,eng,Nuns and Soldiers,
1459,1507,9780142300190,2001-09-10,32,,en-US,The Pizza That We Made,
1460,1617,9780142300701,2002-11-21,160,,eng,A Year Down Yonder (A Long Way from Chicago),
1461,1615,9780142300848,2002-03-18,48,,eng,Oliver and Albert  Friends Forever (Easy-to-Read  Puffin),
1462,1617,9780142301449,2002-07-08,150,,eng,The Philadelphia Adventure,
1463,699,9780142301517,2002-06-10,471,,eng,Crown Duel (Crown & Court #1-2),
1464,1617,9780142302095,2002-12-30,160,,eng,Journey of the Sparrows,
1465,1617,9780142302279,2002-10-14,32,,eng,Dirty Beasts,
1466,1615,9780142302330,2002-09-16,1008,,eng,A Robin McKinley Collection: Spindle's End  The Hero and the Crown and The Blue Sword (Folktales #1-3),
1467,1615,9780142302453,2003-03-24,32,,eng,The Enormous Crocodile,
1468,699,9780142400371,2004-01-19,196,,eng,Ecstasia,
1469,1617,9780142400654,2004-02-09,160,,eng,More Adventures of the Great Brain (Great Brain),
1470,699,9780142400869,2004-02-09,224,,en-US,Parasite Pig (Interstellar Pig #2),
1471,1617,9780142401101,2004-04-12,160,,eng,A Long Way from Chicago (A Long Way from Chicago),
1472,1617,9780142401118,2004-04-12,192,,eng,My Side of the Mountain (Mountain),
1473,1615,9780142401200,2004-04-12,182,,eng,The Westing Game,
1474,699,9780142401422,2004-05-24,368,,en-US,Outcast of Redwall (Redwall #8),
1475,1867,9780142401750,2004-05-11,250,,eng,Dreamland,
1476,1615,9780142401989,2004-10-21,72,,en-US,A Redwall Winter's Tale,
1477,1617,9780142402245,2006-10-05,208,,eng,Snow Treasure,
1478,1867,9780142402429,2004-09-09,224,,en-US,The New Rules of High School,
1479,699,9780142402481,2004-09-09,389,,eng,Triss (Redwall),
1480,1617,9780142402498,2005-04-21,160,,eng,Pippi Longstocking,
1481,699,9780142402931,2005-01-13,324,,eng,The Far Side of Evil,
1482,699,9780142403013,2005-03-17,304,,eng,Moon-Flash (Kyreol #1-2),
1483,699,9780142403204,2005-05-05,432,,eng,Firebirds: An Anthology of Original Fantasy and Science Fiction,
1484,1617,9780142403228,2005-03-17,160,,eng,The Night Journey,
1485,1617,9780142403884,2005-06-02,176,,eng,Charlie and the Chocolate Factory (Charlie Bucket),
1486,1867,9780142404133,2005-05-05,192,,eng,Westminster Abby,
1487,1617,9780142404157,2005-12-29,149,,en-US,Homer Price,
1488,1615,9780142404201,2005-06-02,40,,en-US,Charlie and the Chocolate Factory (Abridged),
1489,699,9780142405499,2006-04-06,530,,eng,Firebirds Rising: An Anthology of Original Science Fiction and Fantasy,
1490,1867,9780142405741,2006-04-06,229,,en-US,Rock Star Superstar,
1491,1617,9780142406199,2006-09-07,96,,eng,Amber Brown Is Not a Crayon,
1492,1617,9780142406519,2006-04-20,240,,en-US,Summer of my German Soldier,
1493,1617,9780142406984,2006-11-23,336,,eng,Gilda Joyce: Psychic Investigator (Gilda Joyce),
1494,1867,9780142407455,2007-02-15,262,,eng,Prom Anonymous,
1495,1617,9780142407578,2007-03-01,220,,eng,Heat,
1496,1617,9780142407912,2007-02-01,91,,en-GB,James and the Giant Peach: a Play,
1497,1617,9780142407929,2007-02-01,128,,eng,The BFG: A Set of Plays,
1498,1476,9780142437018,2002-02-26,242,,eng,A Little Princess,
1499,1493,9780142437056,2003-01-30,288,,en-GB,The Secret Garden,
1500,1493,9780142437117,2003-12-30,512,,eng,The Letters of John and Abigail Adams,
1501,1493,9780142437179,2002-12-31,327,,eng,The Adventures of Huckleberry Finn (Adventures of Tom and Huck),
1502,1476,9780142437186,2002-12-31,132,,eng,Siddhartha,
1503,1470,9780142437209,2003-02-04,532,,eng,Jane Eyre,
1504,1493,9780142437223,2003-02-27,432,,eng,The Divine Comedy  Vol. 1: Inferno,
1505,1476,9780142437230,2003-02-25,1023,,eng,Don Quixote,
1506,1493,9780142437254,2006-01-03,307,,en-US,On the Road,
1507,1476,9780142437261,2003-02-27,279,,eng,The Scarlet Letter,
1508,1476,9780142437285,2003-02-25,650,,eng,The Portable Faulkner,
1509,1493,9780142437292,2003-02-25,371,,eng,Herzog,
1510,1476,9780142437308,2003-02-25,222,,eng,The Power and the Glory,
1511,1476,9780142437339,2003-03-25,143,,eng,The Crucible,
1512,1493,9780142437346,2003-03-25,329,,eng,A Portrait of the Artist as a Young Man,
1513,1476,9780142437544,2003-07-29,654,,eng,The Portable Dante,
1514,1476,9780142437551,2003-07-29,575,,eng,The Portable Arthur Miller,
1515,1493,9780142437636,2003-09-30,144,,en-US,Agapē Agape,
1516,1476,9780142437681,2003-12-30,570,,eng,The Portable Walt Whitman,
1517,1493,9780142437766,2004-02-24,432,,eng,In the Land of Time: And Other Fantasy Tales,
1518,1476,9780142437780,2004-06-29,533,,eng,The Portable John Adams,
1519,1493,9780142437834,2004-01-06,288,,eng,Mr. Sammler's Planet,
1520,1493,9780142437889,2004-07-27,210,,eng,The Aleph and Other Stories,
1521,1493,9780142437896,2004-07-27,128,,eng,A Universal History of Iniquity,
1522,1493,9780142437919,2004-08-31,197,,eng,Orient Express,
1523,1476,9780142437926,2004-08-31,464,,eng,Paris: After the Liberation 1944-1949,
1524,1493,9780142437964,2004-11-30,492,,eng,Swann's Way (In Search of Lost Time),
1525,699,9780142500378,2003-02-24,304,,eng,Enchantress from the Stars,
1526,699,9780142501092,2005-06-02,374,,eng,The Legend of Luke (Redwall),
1527,699,9780142501184,2003-03-31,356,,eng,Castaways of the Flying Dutchman (Flying Dutchman),
1528,699,9780142501528,2003-09-15,400,,en-US,Salamandastron (Redwall #5),
1529,1867,9780142501559,2004-03-08,345,,eng,This Lullaby,
1530,1476,9780143019299,2004-01-01,270,,eng,Letters from the Bay of Islands: The Story of Marianne Williams,
1531,1476,9780143034353,2004-08-03,375,,eng,The Well of Lost Plots (Thursday Next),
1532,1476,9780143034360,2004-09-28,240,,eng,Buddha,
1533,1476,9780143034544,2004-12-28,165,,eng,Ready for Anything: 52 Productivity Principles for Getting Things Done,
1534,1476,9780143034605,2005-02-01,304,,eng,Excursion to Tindari (Inspector Montalbano),
1535,1476,9780143034759,2005-03-29,818,,eng,Alexander Hamilton,
1536,1493,9780143035008,2004-05-31,838,,eng,Anna Karenina,
1537,1476,9780143035169,2005-05-31,192,,eng,Jane Austen: A Life,
1538,1476,9780143035411,2005-07-26,385,,eng,Something Rotten (Thursday Next),
1539,1476,9780143035749,2005-05-31,320,,eng,The Liars' Club,
1540,1476,9780143035985,2005-08-30,176,,eng,Saint Augustine,
1541,1476,9780143036050,2005-10-25,384,,en-US,Oh  Play That Thing,
1542,1476,9780143036081,2005-11-01,320,,en-US,The United States of Europe: The New Superpower and the End of American Supremacy,
1543,1476,9780143036234,2005-09-01,392,,eng,Pride & Prejudice,
1544,1470,9780143036241,2005-09-06,96,,en-US,The Christians and the Fall of Rome (Great Ideas),
1545,1476,9780143036296,2005-09-06,128,,eng,On Friendship,
1546,1476,9780143036357,2005-09-06,120,,eng,Why I Write,
1547,1476,9780143036371,2005-08-30,220,,eng,Disgrace,
1548,1476,9780143036388,2005-09-06,320,,eng,On the Road,
1549,1496,9780143036395,2005-08-30,384,,en-US,The Stone Diaries,
1550,1476,9780143036401,2005-10-04,302,,eng,The Secret Life of Bees,
1551,1476,9780143036494,2005-10-04,546,,eng,The Great Influenza: The Story of the Deadliest Pandemic in History,
1552,1489,9780143036555,2005-12-27,608,,eng,Collapse: How Societies Choose to Fail or Succeed,
1553,1470,9780143036593,2005-12-01,811,,en-US,Europe Central,
1554,1470,9780143036661,2006-01-31,280,,eng,March,
1555,1476,9780143036692,2006-03-07,368,,eng,The Mermaid Chair,
1556,1476,9780143036838,2006-03-28,199,,eng,Grammar Snobs Are Great Big Meanies: A Guide to Language for Fun and Spite,
1557,1476,9780143036937,2006-09-26,414,,eng,The City of Falling Angels,
1558,1476,9780143036975,2006-05-02,320,,en-US,Bargaining for Advantage: Negotiation Strategies for Reasonable People,
1559,1476,9780143037149,2006-05-30,401,,eng,The Memory Keeper's Daughter,
1560,1470,9780143037231,2006-07-25,383,,eng,The Big Over Easy (Nursery Crime),
1561,1476,9780143037279,2006-07-25,154,,en-US,Lock 14,
1562,1476,9780143037293,2006-07-25,336,,eng,The Restless Sleep: Inside New York City's Cold Case Squad,
1563,1476,9780143037392,2006-07-25,432,,eng,The Read-Aloud Handbook,
1564,1476,9780143037439,2006-06-27,304,,eng,Tooth and Claw,
1565,1476,9780143037484,2006-07-25,272,,eng,Rounding the Mark (Inspector Montalbano),
1566,1470,9780143037491,2006-05-30,168,,eng,The Social Contract,
1567,1470,9780143037514,2006-05-30,128,,en-US,The Communist Manifesto (Great Ideas),
1568,1476,9780143037576,2006-05-30,160,,eng,Fear and Trembling,
1569,1476,9780143037613,2006-01-06,1017,,eng,Bleak House,
1570,1476,9780143037675,2006-08-29,344,,eng,Good Poems for Hard Times,
1571,1476,9780143037682,2006-08-29,288,,eng,Homegrown Democrat: A Few Plain Thoughts from the Heart of America,
1572,1476,9780143037743,2006-08-29,445,,eng,On Beauty,
1573,1476,9780143037750,2006-09-05,933,,eng,Postwar: A History of Europe Since 1945,
1574,1476,9780143037835,2006-09-05,272,,eng,Let My People Go Surfing: The Education of a Reluctant Businessman,
1575,1476,9780143038092,2006-09-21,288,,eng,The Joy Luck Club,
1576,1476,9780143038108,2006-09-21,416,,en-US,The Kitchen God's Wife,
1577,1476,9780143038184,2008-01-02,304,,eng,The Book of Other People,
1578,1476,9780143038191,2006-10-03,672,,eng,Drawing Down the Moon: Witches  Druids  Goddess-Worshippers  and Other Pagans in America,
1579,1476,9780143038313,2006-12-26,160,,en-US,The Bar on the Seine,
1580,1698,9780143038412,2007-02-01,368,,eng,Eat  Pray  Love,
1581,1476,9780143038825,2007-03-01,436,,eng,The White Man's Burden: Why the West's Efforts to Aid the Rest Have Done So Much Ill and So Little Good,
1582,1495,9780143039020,2004-08-31,180,,eng,The Quiet American,
1583,1493,9780143039037,2006-06-27,384,,eng,Selected Poems,
1584,1493,9780143039075,2005-01-25,576,,eng,In the Shadow of Young Girls in Flower (In Search of Lost Time),
1585,1476,9780143039099,2005-10-27,197,,eng,The Wind in the Willows,
1586,1493,9780143039105,2005-02-01,594,,eng,Complete Short Stories,
1587,1493,9780143039143,2006-02-28,352,,eng,World of Wonders (The Deptford Trilogy),
1588,1493,9780143039150,2004-12-28,240,,eng,Five Children and It,
1589,1476,9780143039167,2005-09-27,1144,,eng,Kristin Lavransdatter (Kristin Lavransdatter #1-3),
1590,1493,9780143039228,2005-05-31,619,,eng,The Guermantes Way  (In Search of Lost Time),
1591,1493,9780143039310,2005-11-01,557,,eng,Sodom and Gomorrah (In Search of Lost Time),
1592,1498,9780143039426,2005-10-25,155,,eng,Candide: or  Optimism,
1593,1493,9780143039433,2006-03-28,464,,eng,The Grapes of Wrath,
1594,1493,9780143039488,2008-08-26,336,,eng,The Winter of Our Discontent,
1595,1493,9780143039501,2006-03-28,1278,,eng,The Complete Novels,
1596,1476,9780143039532,2006-03-28,626,,eng,The Portable Dorothy Parker,
1597,1493,9780143039563,2006-02-28,244,,eng,The Adventures of Tom Sawyer (Adventures of Tom and Huck),
1598,1493,9780143039570,2006-10-03,586,,eng,The Adventures of Augie March,
1599,1493,9780143039600,2007-04-05,187,,eng,The Dharma Bums,
1600,1493,9780143039655,2006-11-02,264,,eng,Malgudi Days,
1601,1493,9780143039709,2006-09-28,370,,eng,The Custom of the Country,
1602,1493,9780143039723,2006-06-27,272,,eng,Journey Without Maps,
1603,1493,9780143039792,2006-07-25,576,,eng,Collected Stories,
1604,1493,9780143039822,2006-07-25,130,,eng,Relativity: The Special and the General Theory,
1605,1493,9780143039839,2006-03-28,308,,eng,The New York Trilogy,
1606,1493,9780143039846,2006-10-31,268,,eng,Rashōmon and Seventeen Other Stories,
1607,1476,9780143039853,2006-05-30,160,,eng,The Outsiders,
1608,1493,9780143039860,2006-08-29,715,,eng,Sometimes a Great Notion,
1609,1476,9780143039914,2006-09-28,672,,eng,The Portable Edgar Allan Poe,
1610,1476,9780143039938,2006-09-26,236,,eng,The Book of Imaginary Beings,
1611,1476,9780143039945,2006-10-31,776,,eng,Gravity's Rainbow,
1612,1493,9780143039952,2006-11-30,541,,eng,The Odyssey,
1613,1493,9780143039969,2006-12-26,70,,eng,Twenty Love Poems and a Song of Despair,
1614,1476,9780143039990,2006-12-01,1408,,eng,War and Peace,
1615,1473,9780143058090,2005-06-16,6,,eng,Moby Dick,
1616,1470,9780143058144,2002-12-31,671,,eng,Crime and Punishment,
1617,1473,9780143058328,2005-08-04,11,,en-US,Trace (Kay Scarpetta #13),
1618,1508,9780143059288,2006-06-15,8,,eng,The Iliad,
1619,1493,9780143104827,2006-12-26,160,,eng,Life Is a Dream,
1620,1476,9780143104889,2007-01-30,186,,eng,A Princess of Mars (Barsoom),
1621,1493,9780143104902,2007-01-30,1181,,eng,Black Lamb and Grey Falcon,
1622,1470,9780143104933,2007-03-01,886,,eng,Shahnameh: The Persian Book of Kings,
1623,1493,9780147712554,1999-11-01,1556,,eng,The Iliad/The Odyssey,
1624,987,9780151000883,1995-05-15,448,,eng,Fire: From A Journal of Love - The Unexpurgated Diary of Anaïs Nin (1934-1937),
1625,984,9780151000890,1996-11-01,396,,eng,"Nearer the Moon: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1937-1939",
1626,984,9780151001361,1994-12-01,248,,eng,How to Travel with a Salmon and Other Essays,
1627,845,9780151003075,1997-09-15,64,,eng,The Curious Sofa,
1628,987,9780151009985,2002-10-28,194,,eng,Mrs. Dalloway,
1629,987,9780151010264,2003-06-01,400,,eng,Animal Farm / 1984,
1630,987,9780151012114,2006-09-05,182,,en-US,A Three Dog Life,
1631,987,9780151012268,2006-08-14,256,,en-US,A Woman in Jerusalem,
1632,987,9780151012978,2007-05-07,336,,eng,Landing,
1633,987,9780151015313,2007-08-06,229,,en-US,The Museum of Dr. Moses: Tales of Mystery and Suspense,
1634,847,9780151327737,1979-01-01,245,,eng,The Fountains of Paradise,
1635,988,9780151400034,1986-12-31,274,,eng,Henry and June: From the Unexpurgated Diary of Anaïs Nin,
1636,987,9780151443666,1992-10-01,418,,eng,"Incest: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1932-1934",
1637,841,9780151730858,1973-09-01,283,,eng,The Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure,
1638,988,9780151731565,1984-01-01,84,,eng,Postscript to the Name of the Rose,
1639,968,9780152000172,1998-09-01,64,,eng,The Stone Fey,
1640,968,9780152018481,2003-09-01,44,,eng,How I Became a Pirate,
1641,1386,9780152025410,2001-04-01,212,,eng,The Moffats (The Moffats),
1642,968,9780152025656,2000-09-01,192,,eng,Pinky Pye (The Pyes),
1643,968,9780152026103,2000-09-01,240,,eng,The Witch Family,
1644,986,9780152045739,2003-11-01,64,,eng,The Little Red Lighthouse and the Great Gray Bridge,
1645,968,9780152046828,2003-07-01,320,,eng,A Break with Charity: A Story about the Salem Witch Trials,
1646,968,9780152046996,2003-08-01,176,,eng,The Secret School,
1647,968,9780152049188,2003-08-01,288,,eng,The Alley (The Alley),
1648,840,9780152049676,2006-10-01,40,,eng,Winter Is the Warmest Season,
1649,968,9780152050863,2004-05-01,240,,eng,Doomed Queen Anne (Young Royals),
1650,968,9780152051167,2005-10-01,272,,eng,Marie  Dancing,
1651,840,9780152051242,2006-04-01,286,,eng,Gifts (Annals of the Western Shore),
1652,968,9780152052089,2004-10-01,133,,en-US,Very Far Away from Anywhere Else,
1653,968,9780152052607,2004-09-01,80,,eng,The Hundred Dresses,
1654,968,9780152054472,2009-01-01,208,,en-US,Patience  Princess Catherine (Young Royals #4),
1655,848,9780152054519,2006-10-01,265,,eng,Loving Will Shakespeare,
1656,840,9780152056780,2006-09-01,341,,eng,Voices (Annals of the Western Shore),
1657,968,9780152057084,2006-05-01,40,,eng,Apple Pie 4th of July,
1658,840,9780152057664,2006-09-01,40,,eng,Frankenstein Makes a Sandwich,
1659,968,9780152956028,1992-10-15,208,,eng,Where the Broken Heart Still Beats: The Story of Cynthia Ann Parker,
1660,2154,9780155063334,2002-02-04,272,,eng,The Dobe Ju/'hoansi,
1661,1212,9780156000598,1994-04-15,404,,eng,The Man Who Wasn't Maigret: A Portrait of Georges Simenon,
1662,1212,9780156001250,1995-09-15,256,,eng,How to Travel with a Salmon and Other Essays,
1663,844,9780156001267,1995-04-15,559,,eng,The Metamorphoses of Ovid,
1664,840,9780156001410,1994-09-28,377,,eng,The Gospel According to Jesus Christ,
1665,1212,9780156001458,1995-02-17,272,,eng,Winterdance: The Fine Madness of Running the Iditarod,
1666,1212,9780156001991,1995-06-05,336,,eng,Roald Dahl: A Biography,
1667,845,9780156002080,1995-04-24,319,,eng,This Is the Way the World Ends,
1668,1212,9780156002165,1995-05-26,214,,eng,View With a Grain of Sand: Selected Poems,
1669,840,9780156003650,1996-06-01,276,,eng,The Double Flame: Love and Eroticism,
1670,1212,9780156003902,1996-07-22,448,,eng,"Fire: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1934-1937",
1671,1212,9780156004015,1996-06-14,292,,en-US,The Stone Raft,
1672,844,9780156004800,1996-09-01,439,,eng,All the King's Men,
1673,1212,9780156005203,1998-10-16,346,,eng,Baltasar and Blimunda,
1674,1212,9780156006248,1998-09-01,314,,eng,The History of the Siege of Lisbon,
1675,1212,9780156007085,1999-10-18,496,,en-US,Walking with the Wind: A Memoir of the Movement,
1676,1212,9780156007474,2002-05-01,410,,eng,Slammerkin,
1677,1212,9780156007757,1999-10-04,326,,eng,Blindness,
1678,1212,9780156010597,2001-10-05,245,,eng,All the Names,
1679,1212,9780156011464,2000-11-16,296,,eng,Poems New and Collected,
1680,1212,9780156011655,2000-09-28,400,,eng,The Last Life,
1681,1212,9780156012096,2001-10-17,372,,eng,Verbatim: From the bawdy to the sublime  the best writing on language for word lovers  grammar mavens  and armchair linguists,
1682,1212,9780156013031,2000-10-05,64,,eng,The Tale of the Unknown Island,
1683,1212,9780156013987,2001-09-04,87,,fre,Le Petit Prince,
1684,685,9780156026987,1989-06-03,230,,en-US,Tales from Margaritaville,
1685,840,9780156027595,2002-12-16,295,,en-US,The Cyberiad,
1686,1212,9780156027649,2002-11-01,259,,eng,The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone,
1687,840,9780156027656,2003-01-06,400,,eng,Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day,
1688,1212,9780156027717,2002-11-04,132,,en-GB,The World's Last Night: And Other Essays,
1689,1212,9780156027755,2002-12-16,385,,eng,Lectures on Literature,
1690,1212,9780156027786,2002-11-04,272,,eng,The Common Reader,
1691,1212,9780156027915,2003-03-31,355,,eng,A Writer's Diary,
1692,5,9780156028066,2003-03-31,216,,eng,Women and Writing,
1693,1212,9780156028417,2003-06-16,168,,en-US,Maigret and the Killer,
1694,1212,9780156028479,2003-06-16,144,,eng,Maigret Loses His Temper (Maigret #61),
1695,1212,9780156028523,2003-06-16,180,,en-US,Maigret in Holland,
1696,1212,9780156028790,2003-10-15,307,,eng,The Cave,
1697,1212,9780156028974,2003-09-01,271,,eng,Gun  With Occasional Music,
1698,1212,9780156029025,2003-09-15,282,,eng,A Drink Before the War (Kenzie & Gennaro),
1699,1212,9780156029049,2004-02-02,148,,eng,Little Birds,
1700,840,9780156029063,2003-10-06,527,,eng,Baudolino,
1701,1212,9780156029582,2004-06-07,295,,eng,The Flanders Panel,
1702,1212,9780156029810,2004-06-07,400,,eng,The Seville Communion,
1703,1212,9780156030168,2004-10-04,576,,en-US,The Liberated Bride,
1704,1213,9780156030205,2004-05-03,401,,en-US,Life of Pi,
1705,1212,9780156030274,2007-01-15,275,,eng,The Female of the Species: Tales of Mystery and Suspense,
1706,922,9780156030304,2005-05-01,311,,eng,Flowers for Algernon,
1707,1212,9780156030410,2005-08-01,112,,en-US,A Room of One's Own,
1708,1212,9780156030434,2006-06-05,480,,eng,The Mysterious Flame of Queen Loana,
1709,1212,9780156030472,2005-08-01,242,,eng,To the Lighthouse,
1710,1212,9780156030489,2006-07-03,179,,eng,Kiffe Kiffe Tomorrow,
